suffrage_id,voter_id,fecha_eleccion,voto_registrado,mesa_voto,puesto_voto,zona_voto,municipio_voto,circunscripcion_voto,hora_checkin,metodo_checkin,operador_checkin
SUF-0000808,V004335,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,14:48:17,electronico,USR-0010
SUF-0000809,V003345,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,12:09:21,electronico,USR-0025
SUF-0000810,V001447,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,13:50:20,manual,USR-0012
SUF-0000811,V002574,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,15:46:02,electronico,USR-0022
SUF-0000812,V000273,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-04,09:36:31,electronico,USR-0020
SUF-0000813,V001655,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,11:47:43,electronico,USR-0009
SUF-0000814,V000857,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,15:18:39,electronico,USR-0010
SUF-0000815,V000724,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,09:06:08,electronico,USR-0025
SUF-0000816,V002042,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,15:45:37,electronico,USR-0010
SUF-0000817,V001499,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,10:01:55,electronico,USR-0010
SUF-0000818,V004313,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,09:44:57,manual,USR-0023
SUF-0000819,V000762,2026-06-03,1,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-05,14:03:36,electronico,USR-0020
SUF-0000820,V003582,2026-06-03,1,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,08:48:24,electronico,USR-0005
SUF-0000821,V003343,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,15:19:51,manual,USR-0012
SUF-0000822,V004164,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-04,15:37:07,electronico,USR-0015
SUF-0000823,V002489,2026-06-03,1,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,11:48:32,electronico,USR-0022
SUF-0000824,V004171,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,12:42:57,electronico,USR-0021
SUF-0000825,V000239,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,12:56:47,electronico,USR-0020
SUF-0000826,V000514,2026-06-03,1,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,09:57:05,electronico,USR-0016
SUF-0000827,V002689,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,12:57:20,electronico,USR-0020
SUF-0000828,V001269,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,13:35:16,electronico,USR-0008
SUF-0000829,V001004,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,12:51:02,manual,USR-0014
SUF-0000830,V003698,2026-06-03,1,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,17:38:00,electronico,USR-0009
SUF-0000831,V001739,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-04,09:31:35,electronico,USR-0007
SUF-0000832,V003376,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,15:22:24,electronico,USR-0022
SUF-0000833,V002575,2026-06-03,1,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,13:47:15,manual,USR-0020
SUF-0000834,V004349,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,15:26:54,electronico,USR-0025
SUF-0000835,V002012,2026-06-03,1,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,13:52:24,electronico,USR-0005
SUF-0000836,V004541,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,08:49:59,electronico,USR-0009
SUF-0000837,V003081,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-05,15:58:02,manual,USR-0005
SUF-0000838,V001314,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,12:47:44,manual,USR-0023
SUF-0000839,V001914,2026-06-03,1,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,14:45:34,electronico,USR-0021
SUF-0000840,V003972,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,15:15:12,electronico,USR-0012
SUF-0000841,V001295,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,09:23:56,manual,USR-0022
SUF-0000842,V002677,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,15:04:21,electronico,USR-0021
SUF-0000843,V004536,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,15:37:12,manual,USR-0023
SUF-0000844,V000809,2026-06-03,1,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,08:02:03,manual,USR-0016
SUF-0000845,V000640,2026-06-03,1,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,08:23:25,electronico,USR-0012
SUF-0000846,V003373,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-01,11:05:21,manual,USR-0020
SUF-0000847,V001861,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,14:24:57,manual,USR-0021
SUF-0000848,V001686,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,12:40:52,manual,USR-0013
SUF-0000849,V004477,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,09:23:41,electronico,USR-0022
SUF-0000850,V004804,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,14:37:27,electronico,USR-0005
SUF-0000851,V003499,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,13:59:31,manual,USR-0025
SUF-0000852,V002952,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,14:09:39,manual,USR-0009
SUF-0000853,V001211,2026-06-03,1,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,09:57:16,electronico,USR-0023
SUF-0000854,V001621,2026-06-03,1,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,11:16:40,manual,USR-0020
SUF-0000855,V000755,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,15:14:44,manual,USR-0012
SUF-0000856,V003705,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,13:44:11,manual,USR-0009
SUF-0000857,V001230,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,06:39:00,electronico,USR-0016
SUF-0000858,V003637,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,15:23:23,electronico,USR-0007
SUF-0000859,V003615,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,12:04:06,electronico,USR-0023
SUF-0000860,V003382,2026-06-03,1,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,08:09:27,electronico,USR-0015
SUF-0000861,V001061,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,09:36:47,electronico,USR-0016
SUF-0000862,V004801,2026-06-03,1,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,11:04:04,manual,USR-0016
SUF-0000863,V000162,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,13:19:27,electronico,USR-0015
SUF-0000864,V002131,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,09:42:08,electronico,USR-0021
SUF-0000865,V001326,2026-06-03,1,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,08:11:00,manual,USR-0021
SUF-0000866,V000599,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,10:33:42,manual,USR-0022
SUF-0000867,V003334,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,09:31:01,electronico,USR-0010
SUF-0000868,V000401,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,08:28:44,manual,USR-0008
SUF-0000869,V000435,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,08:38:51,electronico,USR-0010
SUF-0000870,V003668,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,09:03:49,manual,USR-0010
SUF-0000871,V000860,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,15:08:18,electronico,USR-0016
SUF-0000872,V001307,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,08:53:37,electronico,USR-0004
SUF-0000873,V001181,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,14:13:22,electronico,USR-0019
SUF-0000874,V003009,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,11:51:28,electronico,USR-0020
SUF-0000875,V003313,2026-06-03,1,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,13:24:34,electronico,USR-0019
SUF-0000876,V000923,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,11:09:43,manual,USR-0022
SUF-0000877,V001657,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,14:46:56,electronico,USR-0010
SUF-0000878,V003311,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,08:27:09,electronico,USR-0007
SUF-0000879,V002241,2026-06-03,1,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,15:44:29,manual,USR-0009
SUF-0000880,V000172,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,15:27:34,electronico,USR-0025
SUF-0000881,V001375,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,12:51:56,electronico,USR-0022
SUF-0000882,V004640,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,09:18:30,electronico,USR-0022
SUF-0000883,V002392,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,08:08:59,manual,USR-0010
SUF-0000884,V004889,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,12:16:07,manual,USR-0011
SUF-0000885,V003014,2026-06-03,1,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,13:15:24,manual,USR-0015
SUF-0000886,V003170,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,13:20:33,electronico,USR-0023
SUF-0000887,V003775,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-04,10:11:33,manual,USR-0008
SUF-0000888,V001315,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,09:33:18,electronico,USR-0024
SUF-0000889,V004535,2026-06-03,1,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,11:03:15,manual,USR-0024
SUF-0000890,V002827,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,14:09:38,electronico,USR-0021
SUF-0000891,V002390,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,15:47:02,electronico,USR-0010
SUF-0000892,V000003,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,09:53:44,electronico,USR-0022
SUF-0000893,V000463,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,06:46:00,manual,USR-0011
SUF-0000894,V003189,2026-06-03,1,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,14:22:52,electronico,USR-0016
SUF-0000895,V004150,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,11:44:13,electronico,USR-0023
SUF-0000896,V000349,2026-06-03,1,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,11:09:30,electronico,USR-0012
SUF-0000897,V004403,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:53:52,electronico,USR-0012
SUF-0000898,V001738,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,13:51:45,electronico,USR-0022
SUF-0000899,V000521,2026-06-03,1,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,13:39:15,electronico,USR-0006
SUF-0000900,V004645,2026-06-03,1,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,11:04:37,manual,USR-0004
SUF-0000901,V002836,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:00:48,electronico,USR-0006
SUF-0000902,V003894,2026-06-03,1,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,08:07:00,electronico,USR-0015
SUF-0000903,V000402,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,15:28:58,electronico,USR-0013
SUF-0000904,V001415,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-05,13:14:30,electronico,USR-0003
SUF-0000905,V001806,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,14:02:19,electronico,USR-0006
SUF-0000906,V001287,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,15:04:26,manual,USR-0010
SUF-0000907,V002008,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,10:40:13,manual,USR-0010
SUF-0000908,V000149,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,14:18:09,manual,USR-0025
SUF-0000909,V002235,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,09:13:09,manual,USR-0003
SUF-0000910,V002582,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,15:29:29,manual,USR-0024
SUF-0000911,V002061,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,14:39:27,manual,USR-0006
SUF-0000912,V003642,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-05,12:50:23,manual,USR-0004
SUF-0000913,V001552,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,14:47:51,manual,USR-0009
SUF-0000914,V001265,2026-06-03,1,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,12:49:03,electronico,USR-0010
SUF-0000915,V004123,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,12:33:22,electronico,USR-0013
SUF-0000916,V001292,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:20:23,electronico,USR-0020
SUF-0000917,V002780,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,13:13:20,manual,USR-0022
SUF-0000918,V000408,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,12:39:19,electronico,USR-0006
SUF-0000919,V000968,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,14:19:03,electronico,USR-0003
SUF-0000920,V004172,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,10:38:19,electronico,USR-0010
SUF-0000921,V000552,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,15:07:03,manual,USR-0004
SUF-0000922,V003022,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,10:31:50,electronico,USR-0016
SUF-0000923,V001281,2026-06-03,1,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,13:12:29,electronico,USR-0006
SUF-0000924,V004820,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,11:45:23,manual,USR-0009
SUF-0000925,V001441,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,08:25:36,manual,USR-0010
SUF-0000926,V003878,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,13:03:18,electronico,USR-0009
SUF-0000927,V000300,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,11:30:57,electronico,USR-0011
SUF-0000928,V001469,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-01,13:43:18,electronico,USR-0010
SUF-0000929,V004331,2026-06-03,1,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,15:02:21,electronico,USR-0015
SUF-0000930,V000084,2026-06-03,1,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,10:44:13,manual,USR-0022
SUF-0000931,V004432,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,08:18:07,manual,USR-0014
SUF-0000932,V001413,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,08:58:09,manual,USR-0014
SUF-0000933,V002817,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,08:43:20,electronico,USR-0005
SUF-0000934,V002352,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,12:04:50,electronico,USR-0019
SUF-0000935,V000604,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,11:41:25,electronico,USR-0015
SUF-0000936,V000746,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,10:00:57,electronico,USR-0010
SUF-0000937,V001245,2026-06-03,1,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,08:24:38,electronico,USR-0003
SUF-0000938,V001713,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,08:40:21,manual,USR-0013
SUF-0000939,V003803,2026-06-03,1,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,12:56:29,manual,USR-0009
SUF-0000940,V002506,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,14:52:34,manual,USR-0010
SUF-0000941,V001368,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,10:25:42,electronico,USR-0013
SUF-0000942,V000032,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,14:03:36,manual,USR-0010
SUF-0000943,V003374,2026-06-03,1,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,09:34:13,manual,USR-0010
SUF-0000944,V003797,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:52:56,manual,USR-0005
SUF-0000945,V002526,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,09:14:00,manual,USR-0010
SUF-0000946,V000034,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,10:26:52,electronico,USR-0011
SUF-0000947,V000684,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:24:28,electronico,USR-0015
SUF-0000948,V003353,2026-06-03,1,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,12:07:38,manual,USR-0006
SUF-0000949,V003250,2026-06-03,1,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,08:10:04,electronico,USR-0005
SUF-0000950,V002745,2026-06-03,1,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,11:29:05,electronico,USR-0016
SUF-0000951,V002261,2026-06-03,1,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,09:47:27,electronico,USR-0010
SUF-0000952,V001731,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,14:09:03,electronico,USR-0022
SUF-0000953,V001337,2026-06-03,1,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,06:32:00,electronico,USR-0010
SUF-0000954,V000343,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-01,13:39:40,manual,USR-0025
SUF-0000955,V004917,2026-06-03,1,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,13:44:14,electronico,USR-0009
SUF-0000956,V003328,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,08:14:56,manual,USR-0025
SUF-0000957,V000329,2026-06-03,1,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,10:30:16,electronico,USR-0011
SUF-0000958,V000109,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,08:11:37,electronico,USR-0014
SUF-0000959,V003899,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,14:51:56,manual,USR-0019
SUF-0000960,V002637,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,11:11:59,electronico,USR-0012
SUF-0000961,V002374,2026-06-03,1,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,14:32:19,electronico,USR-0017
SUF-0000962,V004341,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,11:56:18,electronico,USR-0019
SUF-0000963,V002611,2026-06-03,1,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,13:50:14,electronico,USR-0005
SUF-0000964,V002764,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,10:21:36,manual,USR-0019
SUF-0000965,V003423,2026-06-03,1,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,12:54:55,electronico,USR-0007
SUF-0000966,V003517,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,15:58:28,electronico,USR-0010
SUF-0000967,V002975,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,09:50:31,electronico,USR-0006
SUF-0000968,V000969,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,13:23:36,manual,USR-0010
SUF-0000969,V001703,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,15:28:00,electronico,USR-0010
SUF-0000970,V000553,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,12:09:50,electronico,USR-0017
SUF-0000971,V004575,2026-06-03,1,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,11:47:39,electronico,USR-0022
SUF-0000972,V003287,2026-06-03,1,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,12:37:51,electronico,USR-0016
SUF-0000973,V001238,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,08:27:14,manual,USR-0010
SUF-0000974,V000380,2026-06-03,1,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,15:16:11,manual,USR-0011
SUF-0000975,V002662,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,11:24:51,manual,USR-0003
SUF-0000976,V004352,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,11:37:49,electronico,USR-0003
SUF-0000977,V003778,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,14:01:07,electronico,USR-0019
SUF-0000978,V003263,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,12:58:57,electronico,USR-0024
SUF-0000979,V001536,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,08:59:30,electronico,USR-0023
SUF-0000980,V001345,2026-06-03,1,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,12:49:08,manual,USR-0007
SUF-0000981,V002805,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,12:31:35,manual,USR-0025
SUF-0000982,V000064,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,11:56:05,electronico,USR-0003
SUF-0000983,V004067,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,09:22:46,manual,USR-0010
SUF-0000984,V001435,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,10:20:20,manual,USR-0007
SUF-0000985,V000524,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,14:01:14,electronico,USR-0004
SUF-0000986,V002515,2026-06-03,1,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,08:55:57,manual,USR-0023
SUF-0000987,V002340,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,12:30:28,electronico,USR-0011
SUF-0000988,V000175,2026-06-03,1,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,08:25:46,manual,USR-0012
SUF-0000989,V000868,2026-06-03,1,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,09:25:07,manual,USR-0003
SUF-0000990,V001742,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,09:16:52,manual,USR-0025
SUF-0000991,V000471,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,08:09:15,electronico,USR-0012
SUF-0000992,V003046,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,13:37:27,electronico,USR-0014
SUF-0000993,V001857,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,09:02:41,manual,USR-0010
SUF-0000994,V002757,2026-06-03,1,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,11:46:32,manual,USR-0016
SUF-0000995,V004029,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:35:03,electronico,USR-0006
SUF-0000996,V002084,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,08:50:00,electronico,USR-0014
SUF-0000997,V004212,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,13:10:09,electronico,USR-0010
SUF-0000998,V004748,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,11:31:59,electronico,USR-0019
SUF-0000999,V000272,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,09:21:02,electronico,USR-0020
SUF-0001000,V004190,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,11:35:54,manual,USR-0008
SUF-0001001,V004565,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,08:17:54,manual,USR-0013
SUF-0001002,V001842,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,11:01:35,electronico,USR-0010
SUF-0001003,V004240,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,10:52:04,manual,USR-0003
SUF-0001004,V001823,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,10:51:09,electronico,USR-0016
