voter_id,mesa_asignada,puesto_asignado,zona_asignada,municipio_asignado,circunscripcion_autorizada,tipo_boleta_autorizada,puede_votar_en_otro_puesto,justificacion_excepcion
V001246,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001247,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V001248,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001249,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001250,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001251,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001252,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001253,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001254,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001255,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001256,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001257,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001258,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001259,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001260,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001261,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001262,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001263,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001264,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001265,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001266,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,inconsistencia_simulada_mesa
V001267,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001268,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001269,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001270,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001271,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001272,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001273,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001274,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001275,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001276,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001277,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001278,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001279,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001280,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001281,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001282,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001283,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001284,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001285,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001286,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001287,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001288,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001289,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001290,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001291,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001292,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,nacional,0,
V001293,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001294,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001295,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001296,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001297,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001298,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001299,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001300,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001301,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001302,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001303,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001304,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001305,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001306,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001307,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001308,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001309,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001310,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-03,nacional,0,
V001311,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001312,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001313,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001314,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001315,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001316,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001317,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001318,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001319,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001320,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001321,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001322,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-05,municipal,0,inconsistencia_simulada_mesa
V001323,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001324,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001325,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001326,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001327,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001328,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V001329,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001330,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001331,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001332,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001333,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001334,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001335,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001336,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001337,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001338,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001339,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001340,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001341,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001342,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001343,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001344,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001345,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001346,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001347,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001348,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001349,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001350,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V001351,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001352,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001353,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001354,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001355,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001356,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001357,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001358,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001359,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001360,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001361,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001362,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001363,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001364,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001365,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-01,municipal,0,
V001366,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001367,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001368,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001369,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001370,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001371,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-02,nacional,0,
V001372,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001373,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001374,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001375,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001376,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001377,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001378,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001379,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001380,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001381,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001382,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001383,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001384,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001385,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-03,especial,0,
V001386,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001387,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-04,especial,0,
V001388,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001389,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001390,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001391,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001392,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001393,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001394,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001395,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001396,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-01,especial,0,inconsistencia_simulada_mesa
V001397,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001398,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001399,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001400,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001401,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001402,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001403,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001404,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001405,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001406,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001407,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001408,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001409,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001410,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001411,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001412,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001413,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001414,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001415,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-05,nacional,0,
V001416,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001417,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001418,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001419,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001420,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001421,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001422,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001423,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001424,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001425,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001426,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001427,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001428,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001429,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001430,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001431,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001432,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001433,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001434,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001435,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001436,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001437,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001438,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001439,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001440,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001441,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001442,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001443,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001444,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001445,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001446,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001447,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001448,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V001449,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001450,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001451,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001452,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001453,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001454,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001455,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001456,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001457,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001458,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001459,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001460,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001461,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001462,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001463,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001464,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001465,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001466,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001467,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001468,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001469,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001470,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001471,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001472,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001473,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001474,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001475,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001476,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001477,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001478,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001479,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001480,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001481,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001482,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001483,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001484,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-02,nacional,0,inconsistencia_simulada_mesa
V001485,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001486,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001487,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001488,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001489,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001490,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001491,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001492,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001493,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001494,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,municipal,0,
V001495,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001496,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001497,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001498,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001499,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001500,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V001501,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V001502,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001503,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001504,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001505,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001506,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001507,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001508,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001509,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001510,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001511,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001512,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V001513,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001514,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001515,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001516,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001517,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001518,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001519,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001520,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001521,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001522,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V001523,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V001524,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001525,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001526,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001527,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001528,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001529,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001530,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001531,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001532,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001533,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001534,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001535,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001536,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001537,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V001538,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001539,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001540,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-03,municipal,0,inconsistencia_simulada_mesa
V001541,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V001542,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001543,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001544,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V001545,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001546,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V001547,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V001548,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V001549,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V001550,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V001551,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V001552,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
