ballot_id,mesa_id,voter_id,marca_simulada,clasificacion_objetiva,clasificacion_jurado,clasificacion_auditoria,usuario_clasificador
BAL-0001265,MESA-019,V002500,candidato_B,valido,valido,valido,USR-0030
BAL-0001266,MESA-080,V001289,candidato_C,valido,valido,valido,USR-0035
BAL-0001267,MESA-025,V000002,candidato_C,valido,valido,valido,USR-0029
BAL-0001268,MESA-055,V003177,candidato_B,valido,valido,valido,USR-0034
BAL-0001269,MESA-026,V004960,candidato_A,valido,invalido,valido,USR-0030
BAL-0001270,MESA-001,V002265,candidato_C,valido,valido,valido,USR-0031
BAL-0001271,MESA-057,V001997,candidato_C,valido,valido,valido,USR-0028
BAL-0001272,MESA-018,V000545,candidato_B,valido,valido,valido,USR-0032
BAL-0001273,MESA-017,V004246,candidato_C,valido,valido,valido,USR-0034
BAL-0001274,MESA-045,V000449,candidato_B,valido,valido,valido,USR-0033
BAL-0001275,MESA-025,V002383,candidato_C,valido,valido,valido,USR-0028
BAL-0001276,MESA-003,V003743,candidato_B,valido,valido,valido,USR-0033
BAL-0001277,MESA-066,V003297,candidato_C,valido,valido,valido,USR-0030
BAL-0001278,MESA-003,V004406,candidato_B,valido,valido,valido,USR-0028
BAL-0001279,MESA-022,V002806,candidato_C,valido,valido,valido,USR-0033
BAL-0001280,MESA-020,V002454,marca_ambigua,invalido,invalido,invalido,USR-0032
BAL-0001281,MESA-052,V003445,marca_ambigua,invalido,invalido,invalido,USR-0028
BAL-0001282,MESA-020,V004344,candidato_B,valido,valido,valido,USR-0031
BAL-0001283,MESA-041,V003304,candidato_B,valido,valido,valido,USR-0035
BAL-0001284,MESA-080,V000978,candidato_C,valido,valido,valido,USR-0029
BAL-0001285,MESA-061,V002572,candidato_A,valido,valido,valido,USR-0030
BAL-0001286,MESA-076,V003573,candidato_A,valido,valido,valido,USR-0033
BAL-0001287,MESA-077,V000644,candidato_B,valido,valido,valido,USR-0030
BAL-0001288,MESA-055,V001985,candidato_B,valido,valido,valido,USR-0029
BAL-0001289,MESA-030,V002341,candidato_A,valido,valido,valido,USR-0033
BAL-0001290,MESA-033,V004065,candidato_C,valido,invalido,valido,USR-0030
BAL-0001291,MESA-040,V003091,candidato_A,valido,invalido,valido,USR-0030
BAL-0001292,MESA-066,V001901,candidato_A,valido,valido,valido,USR-0031
BAL-0001293,MESA-015,V003279,candidato_A,valido,invalido,valido,USR-0030
BAL-0001294,MESA-043,V004875,candidato_A,valido,valido,valido,USR-0030
BAL-0001295,MESA-061,V002482,candidato_A,valido,valido,valido,USR-0029
BAL-0001296,MESA-019,V002411,candidato_A,valido,valido,valido,USR-0028
BAL-0001297,MESA-053,V002967,candidato_C,valido,valido,valido,USR-0035
BAL-0001298,MESA-041,V003930,candidato_A,valido,valido,valido,USR-0035
BAL-0001299,MESA-055,V004356,candidato_A,valido,valido,valido,USR-0032
BAL-0001300,MESA-058,V004767,candidato_B,valido,valido,valido,USR-0030
BAL-0001301,MESA-067,V002394,candidato_B,valido,valido,valido,USR-0031
BAL-0001302,MESA-009,V004132,candidato_A,valido,valido,valido,USR-0033
BAL-0001303,MESA-074,V001226,candidato_A,valido,valido,valido,USR-0029
BAL-0001304,MESA-041,V001021,candidato_B,valido,valido,valido,USR-0032
BAL-0001305,MESA-030,V004372,candidato_C,valido,valido,valido,USR-0028
BAL-0001306,MESA-053,V000991,candidato_A,valido,valido,valido,USR-0033
BAL-0001307,MESA-071,V003365,candidato_B,valido,valido,valido,USR-0034
BAL-0001308,MESA-012,V004485,candidato_A,valido,valido,valido,USR-0034
BAL-0001309,MESA-051,V002674,candidato_A,valido,valido,valido,USR-0032
BAL-0001310,MESA-005,V004604,candidato_A,valido,valido,valido,USR-0029
BAL-0001311,MESA-033,V000319,candidato_A,valido,valido,valido,USR-0028
BAL-0001312,MESA-017,V000756,candidato_B,valido,valido,valido,USR-0033
BAL-0001313,MESA-042,V000070,sin_marca,invalido,invalido,invalido,USR-0031
BAL-0001314,MESA-049,V004409,blanco,blanco,blanco,blanco,USR-0030
BAL-0001315,MESA-046,V004473,candidato_A,valido,valido,valido,USR-0032
BAL-0001316,MESA-012,V000261,candidato_B,valido,valido,valido,USR-0034
BAL-0001317,MESA-065,V001882,candidato_A,valido,valido,valido,USR-0032
BAL-0001318,MESA-010,V004667,candidato_B,valido,valido,valido,USR-0028
BAL-0001319,MESA-070,V001087,candidato_A,valido,invalido,valido,USR-0030
BAL-0001320,MESA-061,V004222,candidato_A,valido,valido,valido,USR-0035
BAL-0001321,MESA-034,V003800,candidato_A,valido,valido,valido,USR-0033
BAL-0001322,MESA-028,V002179,candidato_B,valido,valido,valido,USR-0032
BAL-0001323,MESA-031,V004218,candidato_B,valido,valido,valido,USR-0031
BAL-0001324,MESA-047,V002170,candidato_B,valido,valido,valido,USR-0028
BAL-0001325,MESA-063,V004626,candidato_A,valido,valido,valido,USR-0029
BAL-0001326,MESA-040,V000413,candidato_A,valido,valido,valido,USR-0033
BAL-0001327,MESA-009,V001670,marca_ambigua,nulo,nulo,nulo,USR-0031
BAL-0001328,MESA-069,V001907,candidato_A,valido,valido,valido,USR-0035
BAL-0001329,MESA-006,V003386,candidato_B,valido,valido,valido,USR-0029
BAL-0001330,MESA-012,V000702,candidato_A,valido,valido,valido,USR-0029
BAL-0001331,MESA-067,V002150,candidato_B,valido,valido,valido,USR-0035
BAL-0001332,MESA-070,V000144,candidato_A,valido,valido,valido,USR-0028
BAL-0001333,MESA-052,V001586,candidato_A,valido,valido,valido,USR-0032
BAL-0001334,MESA-074,V001797,candidato_A,valido,valido,valido,USR-0028
BAL-0001335,MESA-080,V000219,candidato_B,valido,valido,valido,USR-0030
BAL-0001336,MESA-069,V004958,candidato_C,valido,valido,valido,USR-0033
BAL-0001337,MESA-080,V002349,candidato_B,valido,valido,valido,USR-0034
BAL-0001338,MESA-033,V003540,candidato_B,valido,valido,valido,USR-0031
BAL-0001339,MESA-049,V000582,marca_ambigua,invalido,invalido,invalido,USR-0033
BAL-0001340,MESA-027,V003919,candidato_A,valido,valido,valido,USR-0033
BAL-0001341,MESA-060,V003807,candidato_A,valido,valido,valido,USR-0028
BAL-0001342,MESA-060,V001026,candidato_A,valido,valido,valido,USR-0028
BAL-0001343,MESA-060,V002899,multiple_marca,nulo,nulo,nulo,USR-0028
BAL-0001344,MESA-074,V001706,candidato_C,valido,valido,valido,USR-0033
BAL-0001345,MESA-007,V003682,candidato_A,valido,valido,valido,USR-0029
BAL-0001346,MESA-026,V004445,candidato_A,valido,valido,valido,USR-0028
BAL-0001347,MESA-062,V004244,candidato_B,valido,valido,valido,USR-0035
BAL-0001348,MESA-071,V004897,candidato_A,valido,valido,valido,USR-0028
BAL-0001349,MESA-071,V003154,candidato_B,valido,valido,valido,USR-0034
BAL-0001350,MESA-075,V000381,candidato_B,valido,valido,valido,USR-0029
BAL-0001351,MESA-055,V000185,candidato_A,valido,valido,valido,USR-0033
BAL-0001352,MESA-069,V004620,candidato_C,valido,valido,valido,USR-0034
BAL-0001353,MESA-010,V004463,candidato_A,valido,valido,valido,USR-0029
BAL-0001354,MESA-055,V004665,candidato_C,valido,valido,valido,USR-0029
BAL-0001355,MESA-039,V002291,candidato_B,valido,valido,valido,USR-0034
BAL-0001356,MESA-070,V002659,candidato_A,valido,valido,valido,USR-0032
BAL-0001357,MESA-002,V001930,candidato_A,valido,valido,valido,USR-0034
BAL-0001358,MESA-015,V000913,candidato_C,valido,valido,valido,USR-0028
BAL-0001359,MESA-047,V003860,sin_marca,invalido,invalido,invalido,USR-0034
BAL-0001360,MESA-039,V001108,candidato_B,valido,valido,valido,USR-0029
BAL-0001361,MESA-040,V001749,candidato_B,valido,valido,valido,USR-0033
BAL-0001362,MESA-052,V004607,candidato_B,valido,valido,valido,USR-0032
BAL-0001363,MESA-055,V002517,candidato_C,valido,valido,valido,USR-0031
BAL-0001364,MESA-070,V001503,candidato_B,valido,valido,valido,USR-0033
BAL-0001365,MESA-058,V001998,candidato_B,valido,valido,valido,USR-0031
BAL-0001366,MESA-080,V004142,blanco,blanco,nulo,blanco,USR-0035
BAL-0001367,MESA-054,V004741,candidato_A,valido,valido,valido,USR-0031
BAL-0001368,MESA-037,V000086,blanco,blanco,blanco,blanco,USR-0031
BAL-0001369,MESA-025,V001638,candidato_A,valido,valido,valido,USR-0033
BAL-0001370,MESA-041,V000480,candidato_A,valido,valido,valido,USR-0031
BAL-0001371,MESA-034,V002495,candidato_C,valido,valido,valido,USR-0028
BAL-0001372,MESA-048,V001189,candidato_B,valido,valido,valido,USR-0030
BAL-0001373,MESA-038,V000193,candidato_C,valido,invalido,valido,USR-0030
BAL-0001374,MESA-019,V003109,candidato_B,valido,valido,valido,USR-0032
BAL-0001375,MESA-016,V001780,candidato_A,valido,valido,valido,USR-0032
BAL-0001376,MESA-039,V001179,candidato_A,valido,invalido,valido,USR-0028
BAL-0001377,MESA-057,V002319,candidato_B,valido,valido,valido,USR-0035
BAL-0001378,MESA-033,V003751,candidato_C,valido,valido,valido,USR-0032
BAL-0001379,MESA-070,V002441,candidato_B,valido,valido,valido,USR-0028
BAL-0001380,MESA-076,V000841,candidato_A,valido,valido,valido,USR-0033
BAL-0001381,MESA-022,V001771,candidato_C,valido,valido,valido,USR-0033
BAL-0001382,MESA-029,V001619,candidato_B,valido,valido,valido,USR-0033
BAL-0001383,MESA-006,V002253,candidato_A,valido,valido,valido,USR-0034
BAL-0001384,MESA-061,V003598,candidato_B,valido,valido,valido,USR-0035
BAL-0001385,MESA-072,V002191,candidato_A,valido,valido,valido,USR-0035
BAL-0001386,MESA-028,V002211,multiple_marca,nulo,nulo,nulo,USR-0028
BAL-0001387,MESA-077,V004358,marca_ambigua,nulo,nulo,nulo,USR-0031
BAL-0001388,MESA-079,V002877,candidato_A,valido,valido,valido,USR-0034
BAL-0001389,MESA-031,V002986,candidato_B,valido,valido,valido,USR-0029
BAL-0001390,MESA-062,V002963,candidato_A,valido,valido,valido,USR-0033
BAL-0001391,MESA-004,V003633,candidato_B,valido,valido,valido,USR-0035
BAL-0001392,MESA-030,V002195,candidato_A,valido,valido,valido,USR-0028
BAL-0001393,MESA-036,V002876,candidato_B,valido,valido,valido,USR-0031
BAL-0001394,MESA-064,V004285,candidato_B,valido,valido,valido,USR-0030
BAL-0001395,MESA-007,V004015,candidato_C,valido,valido,valido,USR-0035
BAL-0001396,MESA-020,V002318,candidato_A,valido,valido,valido,USR-0034
BAL-0001397,MESA-019,V000578,candidato_B,valido,valido,valido,USR-0034
BAL-0001398,MESA-033,V003469,candidato_A,valido,valido,valido,USR-0032
BAL-0001399,MESA-033,V001330,candidato_C,valido,valido,valido,USR-0031
BAL-0001400,MESA-017,V002936,marca_ambigua,invalido,valido,invalido,USR-0035
BAL-0001401,MESA-043,V002661,candidato_B,valido,invalido,valido,USR-0030
BAL-0001402,MESA-069,V001351,candidato_C,valido,valido,valido,USR-0032
BAL-0001403,MESA-023,V003812,candidato_A,valido,valido,valido,USR-0028
BAL-0001404,MESA-041,V003030,blanco,blanco,blanco,blanco,USR-0035
BAL-0001405,MESA-080,V002306,candidato_B,valido,valido,valido,USR-0029
BAL-0001406,MESA-069,V001023,candidato_C,valido,invalido,valido,USR-0030
BAL-0001407,MESA-035,V001393,candidato_A,valido,valido,valido,USR-0030
BAL-0001408,MESA-039,V003832,candidato_C,valido,valido,valido,USR-0029
BAL-0001409,MESA-039,V002334,candidato_A,valido,valido,valido,USR-0028
BAL-0001410,MESA-072,V003820,candidato_A,valido,invalido,valido,USR-0030
BAL-0001411,MESA-022,V003627,candidato_A,valido,valido,valido,USR-0033
BAL-0001412,MESA-035,V002533,candidato_C,valido,valido,valido,USR-0032
BAL-0001413,MESA-055,V004155,candidato_B,valido,valido,valido,USR-0033
BAL-0001414,MESA-009,V003653,candidato_A,valido,valido,valido,USR-0030
BAL-0001415,MESA-063,V004932,candidato_A,valido,valido,valido,USR-0029
BAL-0001416,MESA-015,V002097,candidato_C,valido,valido,valido,USR-0032
BAL-0001417,MESA-080,V000073,candidato_A,valido,valido,valido,USR-0034
BAL-0001418,MESA-029,V001987,candidato_B,valido,valido,valido,USR-0033
BAL-0001419,MESA-029,V002775,candidato_B,valido,valido,valido,USR-0030
BAL-0001420,MESA-031,V003676,candidato_A,valido,valido,valido,USR-0031
BAL-0001421,MESA-038,V002717,candidato_B,valido,valido,valido,USR-0030
BAL-0001422,MESA-035,V002766,candidato_C,valido,valido,valido,USR-0029
BAL-0001423,MESA-056,V003513,marca_ambigua,invalido,invalido,invalido,USR-0033
BAL-0001424,MESA-019,V001091,candidato_A,valido,valido,valido,USR-0033
BAL-0001425,MESA-026,V004214,candidato_A,valido,valido,valido,USR-0033
BAL-0001426,MESA-062,V004740,candidato_C,valido,invalido,valido,USR-0030
BAL-0001427,MESA-043,V003646,candidato_A,valido,valido,valido,USR-0028
BAL-0001428,MESA-025,V004325,candidato_B,valido,valido,valido,USR-0030
BAL-0001429,MESA-025,V000526,candidato_A,valido,valido,valido,USR-0028
BAL-0001430,MESA-063,V002644,candidato_A,valido,valido,valido,USR-0028
BAL-0001431,MESA-052,V004990,candidato_C,valido,valido,valido,USR-0031
BAL-0001432,MESA-010,V002141,candidato_B,valido,invalido,valido,USR-0028
BAL-0001433,MESA-055,V000587,candidato_B,valido,valido,valido,USR-0032
BAL-0001434,MESA-074,V001977,candidato_A,valido,valido,valido,USR-0031
BAL-0001435,MESA-079,V001990,blanco,blanco,blanco,blanco,USR-0033
BAL-0001436,MESA-061,V000411,blanco,blanco,blanco,blanco,USR-0029
BAL-0001437,MESA-064,V003592,candidato_B,valido,valido,valido,USR-0029
BAL-0001438,MESA-046,V001835,candidato_B,valido,valido,valido,USR-0033
BAL-0001439,MESA-036,V004346,candidato_A,valido,valido,valido,USR-0029
BAL-0001440,MESA-072,V002196,candidato_A,valido,valido,valido,USR-0035
BAL-0001441,MESA-045,V002483,candidato_B,valido,valido,valido,USR-0034
BAL-0001442,MESA-006,V000493,candidato_A,valido,valido,valido,USR-0035
BAL-0001443,MESA-065,V003550,candidato_B,valido,valido,valido,USR-0035
BAL-0001444,MESA-022,V003960,candidato_B,valido,valido,valido,USR-0028
BAL-0001445,MESA-027,V000217,candidato_C,valido,valido,valido,USR-0033
BAL-0001446,MESA-057,V003579,candidato_A,valido,valido,valido,USR-0028
BAL-0001447,MESA-014,V004068,candidato_C,valido,valido,valido,USR-0034
BAL-0001448,MESA-001,V002799,candidato_C,valido,invalido,valido,USR-0035
BAL-0001449,MESA-033,V002303,candidato_A,valido,valido,valido,USR-0031
BAL-0001450,MESA-077,V000010,candidato_A,valido,valido,valido,USR-0029
BAL-0001451,MESA-067,V003416,candidato_B,valido,valido,valido,USR-0029
BAL-0001452,MESA-040,V000019,candidato_B,valido,valido,valido,USR-0029
BAL-0001453,MESA-057,V004538,candidato_A,valido,valido,valido,USR-0030
BAL-0001454,MESA-041,V001696,candidato_C,valido,valido,valido,USR-0033
BAL-0001455,MESA-055,V004319,candidato_C,valido,valido,valido,USR-0032
BAL-0001456,MESA-006,V004924,candidato_B,valido,valido,valido,USR-0033
BAL-0001457,MESA-051,V004345,candidato_B,valido,valido,valido,USR-0034
BAL-0001458,MESA-002,V000837,candidato_B,valido,valido,valido,USR-0030
BAL-0001459,MESA-047,V001151,candidato_A,valido,valido,valido,USR-0028
BAL-0001460,MESA-074,V002658,candidato_B,valido,valido,valido,USR-0035
BAL-0001461,MESA-020,V001097,candidato_B,valido,valido,valido,USR-0030
BAL-0001462,MESA-071,V003429,candidato_A,valido,valido,valido,USR-0035
BAL-0001463,MESA-075,V003051,candidato_B,valido,valido,valido,USR-0034
BAL-0001464,MESA-065,V003937,candidato_A,valido,valido,valido,USR-0028
BAL-0001465,MESA-049,V000033,candidato_A,valido,valido,valido,USR-0033
BAL-0001466,MESA-013,V003855,candidato_A,valido,valido,valido,USR-0029
BAL-0001467,MESA-070,V002710,candidato_B,valido,valido,valido,USR-0034
BAL-0001468,MESA-042,V001077,candidato_B,valido,valido,valido,USR-0033
BAL-0001469,MESA-022,V003771,candidato_C,valido,valido,valido,USR-0029
BAL-0001470,MESA-065,V002732,candidato_A,valido,valido,valido,USR-0028
BAL-0001471,MESA-070,V000764,candidato_A,valido,valido,valido,USR-0029
BAL-0001472,MESA-072,V002673,candidato_A,valido,valido,valido,USR-0031
BAL-0001473,MESA-005,V001623,candidato_A,valido,invalido,valido,USR-0032
BAL-0001474,MESA-016,V004888,candidato_A,valido,valido,valido,USR-0032
BAL-0001475,MESA-071,V001059,candidato_A,valido,valido,valido,USR-0034
BAL-0001476,MESA-061,V000335,candidato_C,valido,valido,valido,USR-0031
BAL-0001477,MESA-001,V003830,candidato_C,valido,valido,valido,USR-0035
BAL-0001478,MESA-028,V002774,candidato_A,valido,valido,valido,USR-0029
BAL-0001479,MESA-062,V000953,blanco,blanco,blanco,blanco,USR-0033
BAL-0001480,MESA-026,V000625,blanco,blanco,blanco,blanco,USR-0035
BAL-0001481,MESA-004,V002192,candidato_C,valido,valido,valido,USR-0028
BAL-0001482,MESA-067,V003805,candidato_C,valido,valido,valido,USR-0034
BAL-0001483,MESA-051,V000196,candidato_C,valido,valido,valido,USR-0032
BAL-0001484,MESA-005,V004608,multiple_marca,nulo,nulo,nulo,USR-0035
BAL-0001485,MESA-017,V004539,candidato_A,valido,valido,valido,USR-0031
BAL-0001486,MESA-018,V003223,multiple_marca,nulo,nulo,nulo,USR-0033
BAL-0001487,MESA-016,V004874,candidato_B,valido,valido,valido,USR-0029
BAL-0001488,MESA-080,V002761,candidato_A,valido,valido,valido,USR-0034
BAL-0001489,MESA-028,V003474,candidato_B,valido,valido,valido,USR-0030
BAL-0001490,MESA-017,V003649,candidato_A,valido,valido,valido,USR-0029
BAL-0001491,MESA-014,V002065,candidato_B,valido,valido,valido,USR-0032
BAL-0001492,MESA-013,V000260,candidato_A,valido,valido,valido,USR-0031
BAL-0001493,MESA-028,V002647,candidato_B,valido,valido,valido,USR-0033
BAL-0001494,MESA-003,V001485,candidato_A,valido,valido,valido,USR-0031
BAL-0001495,MESA-060,V001003,candidato_A,valido,valido,valido,USR-0033
BAL-0001496,MESA-042,V000108,candidato_B,valido,valido,valido,USR-0029
BAL-0001497,MESA-003,V003369,candidato_B,valido,valido,valido,USR-0034
BAL-0001498,MESA-009,V003366,candidato_B,valido,valido,valido,USR-0028
BAL-0001499,MESA-057,V001197,candidato_A,valido,valido,valido,USR-0034
BAL-0001500,MESA-002,V003267,candidato_B,valido,valido,valido,USR-0029
BAL-0001501,MESA-047,V004070,candidato_B,valido,valido,valido,USR-0029
BAL-0001502,MESA-034,V002542,candidato_B,valido,valido,valido,USR-0032
BAL-0001503,MESA-035,V000932,candidato_A,valido,valido,valido,USR-0032
BAL-0001504,MESA-078,V002149,candidato_A,valido,valido,valido,USR-0028
BAL-0001505,MESA-057,V004276,candidato_B,valido,valido,valido,USR-0031
BAL-0001506,MESA-009,V001034,candidato_B,valido,valido,valido,USR-0029
BAL-0001507,MESA-043,V000910,candidato_A,valido,valido,valido,USR-0032
BAL-0001508,MESA-046,V002679,candidato_B,valido,valido,valido,USR-0034
BAL-0001509,MESA-016,V003213,candidato_C,valido,invalido,valido,USR-0031
BAL-0001510,MESA-023,V001812,candidato_A,valido,valido,valido,USR-0032
BAL-0001511,MESA-052,V004839,candidato_B,valido,valido,valido,USR-0033
BAL-0001512,MESA-016,V003950,candidato_B,valido,valido,valido,USR-0033
BAL-0001513,MESA-054,V003027,candidato_C,valido,valido,valido,USR-0031
BAL-0001514,MESA-023,V004513,candidato_A,valido,valido,valido,USR-0035
BAL-0001515,MESA-021,V002929,candidato_C,valido,valido,valido,USR-0031
BAL-0001516,MESA-034,V002168,candidato_B,valido,valido,valido,USR-0029
BAL-0001517,MESA-072,V003969,candidato_A,valido,valido,valido,USR-0031
BAL-0001518,MESA-073,V001121,candidato_B,valido,valido,valido,USR-0030
BAL-0001519,MESA-004,V003464,candidato_B,valido,valido,valido,USR-0033
BAL-0001520,MESA-042,V004579,candidato_A,valido,valido,valido,USR-0028
BAL-0001521,MESA-075,V002103,candidato_B,valido,valido,valido,USR-0035
BAL-0001522,MESA-003,V003577,candidato_C,valido,valido,valido,USR-0033
BAL-0001523,MESA-044,V000751,candidato_C,valido,valido,valido,USR-0031
BAL-0001524,MESA-007,V001553,candidato_B,valido,valido,valido,USR-0034
BAL-0001525,MESA-019,V000053,candidato_A,valido,valido,valido,USR-0035
BAL-0001526,MESA-039,V002396,candidato_A,valido,valido,valido,USR-0033
BAL-0001527,MESA-041,V001934,candidato_A,valido,valido,valido,USR-0028
BAL-0001528,MESA-054,V004160,candidato_A,valido,valido,valido,USR-0034
BAL-0001529,MESA-071,V000426,candidato_A,valido,valido,valido,USR-0032
BAL-0001530,MESA-047,V004158,blanco,blanco,nulo,blanco,USR-0029
BAL-0001531,MESA-041,V004368,candidato_A,valido,valido,valido,USR-0033
BAL-0001532,MESA-011,V002108,candidato_B,valido,valido,valido,USR-0030
BAL-0001533,MESA-007,V002210,candidato_B,valido,valido,valido,USR-0028
BAL-0001534,MESA-057,V001645,marca_ambigua,nulo,nulo,nulo,USR-0031
BAL-0001535,MESA-048,V002249,candidato_A,valido,valido,valido,USR-0031
BAL-0001536,MESA-029,V001598,candidato_A,valido,valido,valido,USR-0030
BAL-0001537,MESA-016,V000062,candidato_B,valido,valido,valido,USR-0031
BAL-0001538,MESA-041,V001615,candidato_B,valido,valido,valido,USR-0028
BAL-0001539,MESA-014,V001885,candidato_C,valido,valido,valido,USR-0029
BAL-0001540,MESA-015,V001639,candidato_B,valido,valido,valido,USR-0034
BAL-0001541,MESA-002,V001788,candidato_A,valido,valido,valido,USR-0028
BAL-0001542,MESA-017,V003073,candidato_A,valido,valido,valido,USR-0034
BAL-0001543,MESA-027,V002878,candidato_A,valido,valido,valido,USR-0031
BAL-0001544,MESA-073,V002811,candidato_B,valido,valido,valido,USR-0035
BAL-0001545,MESA-018,V000338,blanco,blanco,blanco,blanco,USR-0035
